Customer_ID,Appliance_Type,Power_Rating,Usage_Duration,Usage_Time_Start,Usage_Time_End,User_Preferences,Seasonal_Variation
3052,TV,346,4.91,7,11,High Performance,Medium
3053,TV,53,1.05,18,19,Balanced,Medium
3054,Heater,1455,3.66,18,21,Energy Saving,Low
3055,Heater,1414,2.66,16,18,Energy Saving,Low
3056,Heater,2229,0.82,5,5,Energy Saving,Medium
3057,Dishwasher,1417,2.14,23,1,Balanced,Low
3058,TV,352,5.05,1,6,High Performance,High
3059,Computer,245,4.27,21,1,Balanced,Medium
3060,Fridge,106,3.53,22,1,Energy Saving,High
3061,Heater,1451,3.3,5,8,Balanced,Low
3062,Air Conditioner,1903,6.87,4,10,Energy Saving,Medium
3063,TV,376,6.0,4,10,Balanced,High
3064,Computer,290,2.41,5,7,Energy Saving,Low
3065,Microwave,1144,5.38,12,17,Energy Saving,Medium
3066,Dishwasher,1517,2.94,21,23,Energy Saving,Low
3067,Washing Machine,737,5.56,8,13,Energy Saving,Medium
3068,Washing Machine,659,4.37,10,14,Energy Saving,High
3069,Computer,216,2.12,22,0,High Performance,High
3070,Washing Machine,605,4.45,10,14,Energy Saving,Low
3071,Computer,236,3.89,0,3,Balanced,High
3072,Microwave,1181,6.48,0,6,Energy Saving,Low
3073,Washing Machine,922,1.31,9,10,High Performance,Low
3074,Fridge,198,0.56,19,19,Energy Saving,High
3075,Dishwasher,1389,7.92,15,22,Energy Saving,Low
3076,Air Conditioner,2451,6.37,5,11,Energy Saving,High
3077,Microwave,1164,1.38,17,18,High Performance,Low
3078,Microwave,865,2.26,20,22,High Performance,Low
3079,TV,380,6.16,9,15,Energy Saving,High
3080,Computer,309,3.36,1,4,Balanced,High
3081,Microwave,1141,7.01,22,5,High Performance,Medium
3082,Washing Machine,724,3.07,18,21,Energy Saving,Medium
3083,Microwave,985,1.26,4,5,Balanced,Low
3084,Washing Machine,872,6.03,19,1,Balanced,Medium
3085,Computer,367,5.33,4,9,High Performance,High
3086,Dishwasher,1762,3.95,20,23,Balanced,High
3087,Computer,388,3.4,1,4,Balanced,Medium
3088,Washing Machine,949,4.47,11,15,High Performance,Medium
3089,Fridge,132,7.92,22,5,Energy Saving,Medium
3090,TV,73,3.84,16,19,Energy Saving,High
3091,Microwave,905,6.21,19,1,Energy Saving,Low
3092,TV,72,1.08,0,1,Energy Saving,Low
3093,Dishwasher,1778,6.93,16,22,Balanced,High
3094,Air Conditioner,3186,2.1,8,10,Energy Saving,Medium
3095,Microwave,1027,2.98,8,10,High Performance,Low
3096,Computer,331,4.86,10,14,Energy Saving,Medium
3097,Dishwasher,1441,4.91,4,8,Energy Saving,Low
3098,Computer,247,2.62,17,19,Energy Saving,Low
3099,TV,327,0.77,12,12,Balanced,Low
3100,Microwave,860,2.34,22,0,Energy Saving,High
3101,Computer,277,3.48,6,9,Energy Saving,Low
3102,Heater,1997,2.73,15,17,High Performance,Low
3103,Microwave,1339,2.99,17,19,Energy Saving,Medium
3104,Dishwasher,1216,1.02,23,0,Balanced,Low
3105,Microwave,1367,6.29,2,8,Energy Saving,Low
3106,Computer,325,4.28,20,0,Balanced,Low
3107,Air Conditioner,1896,7.92,1,8,High Performance,High
3108,Microwave,1095,4.79,1,5,High Performance,Low
3109,Air Conditioner,1793,5.55,6,11,High Performance,Medium
3110,Fridge,185,1.15,16,17,High Performance,High
3111,Fridge,137,3.03,8,11,High Performance,Low
3112,TV,287,6.91,15,21,Balanced,High
3113,Dishwasher,1353,2.43,9,11,Balanced,Medium
3114,Washing Machine,722,4.6,8,12,Energy Saving,High
3115,Dishwasher,1574,3.86,17,20,Energy Saving,Low
3116,TV,282,3.73,19,22,High Performance,Low
3117,Heater,2440,7.37,9,16,High Performance,High
3118,Heater,2084,0.7,16,16,Balanced,Medium
3119,Computer,293,5.96,18,23,Energy Saving,Medium
3120,TV,292,7.24,5,12,Energy Saving,Medium
3121,Air Conditioner,1672,6.19,21,3,High Performance,Low
3122,Microwave,880,4.29,5,9,High Performance,Medium
3123,Computer,334,5.43,1,6,High Performance,Low
3124,Fridge,127,0.86,23,23,Energy Saving,High
3125,Computer,259,1.26,9,10,Energy Saving,Low
3126,Fridge,120,2.04,23,1,High Performance,Low
3127,Washing Machine,803,5.93,7,12,Energy Saving,Low
3128,Computer,397,4.04,18,22,Energy Saving,High
3129,Heater,2435,6.02,3,9,Energy Saving,High
3130,TV,217,3.16,6,9,High Performance,Medium
3131,TV,185,0.52,6,6,High Performance,High
3132,Dishwasher,1363,3.07,0,3,High Performance,Medium
3133,TV,90,3.52,20,23,High Performance,Medium
3134,Air Conditioner,1928,6.47,9,15,Balanced,Medium
3135,Heater,1142,6.64,3,9,Energy Saving,High
3136,TV,214,5.69,17,22,High Performance,Medium
3137,Microwave,1344,6.93,4,10,Energy Saving,High
3138,Fridge,198,2.0,7,9,Energy Saving,High
3139,Washing Machine,507,4.84,10,14,Balanced,High
3140,Air Conditioner,3160,1.13,20,21,Energy Saving,Low
3141,Microwave,1063,3.62,22,1,Balanced,High
3142,Heater,1708,5.24,6,11,Energy Saving,High
3143,Heater,1485,5.42,7,12,Balanced,Medium
3144,Air Conditioner,1787,3.14,6,9,Energy Saving,Medium
3145,Dishwasher,1401,0.94,17,17,Energy Saving,Medium
3146,Air Conditioner,1848,4.16,11,15,Balanced,Medium
3147,Fridge,132,7.73,2,9,High Performance,Low
3148,Fridge,183,1.93,22,23,Energy Saving,High
3149,Heater,2167,1.7,23,0,High Performance,Medium
3150,Computer,364,2.48,6,8,Energy Saving,High
3151,Microwave,1259,5.86,7,12,High Performance,Medium
3152,Microwave,883,1.83,22,23,Balanced,High
3153,Microwave,1139,4.0,1,5,Energy Saving,Medium
3154,Fridge,100,4.32,7,11,High Performance,High
3155,Dishwasher,1234,5.13,3,8,Energy Saving,Low
3156,TV,288,6.96,7,13,Energy Saving,Low
3157,Dishwasher,1374,2.91,0,2,Balanced,High
3158,TV,391,7.97,22,5,Energy Saving,Medium
3159,Microwave,867,5.81,21,2,Energy Saving,Medium
3160,Air Conditioner,2205,2.21,18,20,Balanced,Medium
3161,Air Conditioner,2638,1.33,0,1,Balanced,Medium
3162,Fridge,196,5.41,12,17,Energy Saving,High
3163,Dishwasher,1638,1.26,20,21,High Performance,Medium
3164,TV,108,5.21,0,5,Energy Saving,Medium
3165,Dishwasher,1361,4.3,18,22,High Performance,Medium
3166,Heater,1147,4.73,20,0,Energy Saving,Low
3167,TV,353,3.1,12,15,Energy Saving,High
3168,Fridge,186,4.37,18,22,Energy Saving,Medium
3169,TV,56,3.03,9,12,High Performance,Medium
3170,Fridge,110,4.56,4,8,High Performance,High
3171,Heater,1563,2.94,8,10,Balanced,High
3172,TV,86,6.23,22,4,Energy Saving,Low
3173,Dishwasher,1553,6.38,20,2,Balanced,High
3174,Dishwasher,1683,1.14,21,22,High Performance,Low
3175,Heater,1433,4.87,11,15,High Performance,High
3176,Washing Machine,502,5.53,23,4,Balanced,Medium
3177,Heater,1322,5.64,12,17,Energy Saving,Low
3178,Washing Machine,957,5.03,2,7,Energy Saving,Low
3179,Air Conditioner,2299,5.35,0,5,High Performance,High
3180,Dishwasher,1348,6.92,2,8,Balanced,Medium
3181,Washing Machine,758,4.64,16,20,Balanced,Medium
3182,Fridge,154,1.88,2,3,High Performance,Medium
3183,TV,361,3.65,22,1,Energy Saving,High
3184,Microwave,869,6.52,15,21,Energy Saving,Medium
3185,TV,279,1.66,16,17,Balanced,Low
3186,Microwave,999,5.65,23,4,Energy Saving,Low
3187,Computer,350,0.84,15,15,Balanced,Low
3188,Air Conditioner,2830,3.86,19,22,Energy Saving,Medium
3189,Microwave,853,0.73,14,14,High Performance,Low
3190,Air Conditioner,3250,2.11,17,19,Energy Saving,Medium
3191,TV,299,4.26,20,0,High Performance,Medium
3192,TV,142,1.11,23,0,Balanced,High
3193,Heater,2033,7.69,20,3,High Performance,Low
3194,Washing Machine,939,6.09,4,10,Energy Saving,Medium
3195,Microwave,892,3.25,15,18,Balanced,Low
3196,TV,383,5.05,16,21,Energy Saving,High
3197,TV,379,6.22,1,7,Balanced,Low
3198,Air Conditioner,2596,1.19,7,8,High Performance,High
3199,Heater,2279,4.81,0,4,Energy Saving,Medium
3200,Air Conditioner,3468,2.51,14,16,High Performance,High
3201,Computer,212,3.62,7,10,Balanced,High
3202,Microwave,1336,4.03,17,21,High Performance,Medium
3203,Dishwasher,1456,7.64,10,17,High Performance,High
3204,Microwave,1382,7.39,19,2,Balanced,High
3205,Heater,2131,5.37,0,5,Energy Saving,Low
3206,Microwave,1306,3.17,2,5,High Performance,Medium
3207,Dishwasher,1774,1.25,21,22,High Performance,Medium
3208,Computer,313,0.56,6,6,Balanced,Medium
3209,Air Conditioner,2422,2.84,21,23,High Performance,High
3210,Computer,238,3.75,16,19,Balanced,Low
3211,TV,220,2.25,8,10,Energy Saving,High
3212,TV,75,2.78,22,0,High Performance,High
3213,Air Conditioner,2548,4.08,4,8,Energy Saving,Medium
3214,TV,299,3.45,23,2,High Performance,Medium
3215,Dishwasher,1335,4.07,7,11,Balanced,Low
3216,Washing Machine,838,1.12,18,19,Energy Saving,High
3217,Fridge,183,7.59,8,15,Energy Saving,Low
3218,Fridge,177,3.7,12,15,Energy Saving,Medium
3219,Heater,2022,5.35,16,21,High Performance,Low
3220,Fridge,139,6.95,5,11,High Performance,Low
3221,Dishwasher,1234,3.12,17,20,High Performance,Medium
3222,Air Conditioner,2637,2.7,13,15,Balanced,Low
3223,Microwave,1194,5.27,7,12,Balanced,Medium
3224,TV,362,3.12,21,0,High Performance,Low
3225,Fridge,192,1.79,3,4,High Performance,Medium
3226,Computer,249,7.16,23,6,High Performance,Low
3227,Air Conditioner,3292,0.65,2,2,High Performance,Medium
3228,Microwave,1129,5.73,22,3,Energy Saving,Low
3229,Dishwasher,1508,1.47,6,7,Energy Saving,Medium
3230,TV,332,3.15,17,20,Energy Saving,Medium
3231,Heater,1767,7.0,22,5,High Performance,High
3232,Washing Machine,610,1.32,4,5,High Performance,Medium
3233,Heater,2456,0.87,20,20,Energy Saving,High
3234,Fridge,168,6.21,19,1,Energy Saving,High
3235,Microwave,892,1.65,21,22,Energy Saving,High
3236,Air Conditioner,2036,5.95,13,18,High Performance,Low
3237,Dishwasher,1784,3.49,7,10,Balanced,Medium
3238,Dishwasher,1724,2.02,0,2,High Performance,Medium
3239,Air Conditioner,2932,7.27,12,19,High Performance,Medium
3240,Washing Machine,750,3.29,4,7,High Performance,Medium
3241,Microwave,1290,4.12,20,0,Energy Saving,Low
3242,Dishwasher,1695,1.17,9,10,Energy Saving,High
3243,TV,50,7.57,9,16,Balanced,High
3244,Computer,260,5.94,10,15,Balanced,High
3245,Dishwasher,1382,3.58,11,14,High Performance,Low
3246,Washing Machine,503,1.06,17,18,Balanced,Medium
3247,Heater,1747,1.89,4,5,Balanced,Low
3248,Washing Machine,610,2.74,10,12,Energy Saving,High
3249,Heater,1914,7.24,0,7,Energy Saving,High
3250,Air Conditioner,1631,5.17,21,2,High Performance,Medium
3251,Heater,1443,3.76,13,16,Energy Saving,High
3252,Heater,2244,2.68,13,15,High Performance,Medium
3253,Washing Machine,839,4.85,9,13,High Performance,Medium
3254,Dishwasher,1265,6.79,12,18,Balanced,Low
3255,Heater,2189,4.24,10,14,High Performance,High
3256,TV,237,2.63,0,2,High Performance,Medium
3257,Dishwasher,1307,7.44,17,0,High Performance,Medium
3258,Dishwasher,1287,3.69,23,2,Balanced,Medium
3259,Air Conditioner,3159,6.08,5,11,Energy Saving,Medium
3260,Air Conditioner,1688,5.0,1,6,Energy Saving,Medium
3261,Dishwasher,1473,6.18,23,5,Balanced,Low
3262,Washing Machine,522,6.51,3,9,Energy Saving,Medium
3263,Microwave,964,2.19,10,12,High Performance,Low
3264,Air Conditioner,2433,6.19,21,3,Balanced,High
3265,Dishwasher,1800,6.66,10,16,Balanced,High
3266,Fridge,125,6.0,16,22,Balanced,Low
3267,Air Conditioner,2207,3.17,22,1,High Performance,High
3268,Air Conditioner,3091,5.82,6,11,High Performance,Medium
3269,Dishwasher,1785,3.2,17,20,Energy Saving,High
3270,Dishwasher,1785,3.7,8,11,Energy Saving,Low
3271,Fridge,134,2.13,18,20,High Performance,Low
3272,Dishwasher,1776,3.19,6,9,Energy Saving,Medium
3273,Air Conditioner,3495,1.77,18,19,Balanced,High
3274,Computer,266,6.03,17,23,High Performance,High
3275,Washing Machine,985,3.44,3,6,High Performance,Medium
3276,Washing Machine,711,2.78,5,7,High Performance,High
3277,Heater,2303,6.15,9,15,High Performance,Low
3278,Computer,268,5.41,10,15,Balanced,Medium
3279,Air Conditioner,2330,7.97,12,19,Energy Saving,Medium
3280,Dishwasher,1355,5.42,5,10,High Performance,High
3281,Air Conditioner,2644,4.07,16,20,Energy Saving,Low
3282,Computer,275,7.72,7,14,High Performance,Medium
3283,Washing Machine,985,4.91,15,19,Energy Saving,Low
3284,Dishwasher,1206,7.47,12,19,Energy Saving,High
3285,Air Conditioner,2878,5.97,12,17,High Performance,Medium
3286,Air Conditioner,1695,2.54,19,21,High Performance,Medium
3287,Dishwasher,1631,0.88,12,12,High Performance,High
3288,Microwave,827,1.46,13,14,Energy Saving,Medium
3289,Microwave,1261,2.41,5,7,Balanced,Medium
3290,Washing Machine,506,4.57,12,16,Balanced,High
3291,Heater,1560,1.37,18,19,Balanced,High
3292,Computer,223,2.31,23,1,Balanced,Medium
3293,Computer,212,1.45,15,16,Balanced,Low
3294,Computer,247,4.48,12,16,Balanced,Medium
3295,Dishwasher,1363,4.47,11,15,Energy Saving,Medium
3296,Microwave,1116,4.41,12,16,Balanced,Medium
3297,Air Conditioner,3448,4.82,5,9,High Performance,Medium
3298,TV,194,3.77,23,2,Balanced,Low
3299,TV,299,3.76,14,17,Energy Saving,High
3300,Washing Machine,813,4.99,16,20,High Performance,High
3301,TV,227,0.74,21,21,High Performance,High
3302,Air Conditioner,2865,6.23,19,1,Energy Saving,High
3303,Air Conditioner,1509,3.84,17,20,High Performance,Low
3304,Heater,1483,7.4,18,1,Balanced,Medium
3305,TV,239,7.36,18,1,High Performance,Low
3306,Dishwasher,1707,3.49,2,5,High Performance,High
3307,Microwave,1370,7.61,5,12,Balanced,High
3308,Washing Machine,541,1.12,19,20,Balanced,Medium
3309,Fridge,152,2.58,3,5,High Performance,Medium
3310,Fridge,193,7.24,15,22,High Performance,Low
3311,Heater,1213,0.55,22,22,Energy Saving,Low
3312,Washing Machine,522,1.26,1,2,Balanced,Medium
3313,Air Conditioner,2117,3.0,6,9,High Performance,Medium
3314,Heater,2415,2.41,5,7,High Performance,High
3315,Washing Machine,747,6.39,22,4,High Performance,High
3316,Dishwasher,1425,1.35,16,17,Energy Saving,High
3317,Dishwasher,1382,6.83,2,8,Energy Saving,Medium
3318,Fridge,199,1.79,23,0,High Performance,Low
3319,Air Conditioner,1957,5.14,7,12,High Performance,Medium
3320,Computer,316,5.63,0,5,Balanced,High
3321,Heater,1960,3.73,4,7,Balanced,Medium
3322,Dishwasher,1648,4.02,13,17,Balanced,High
3323,Microwave,1381,7.39,21,4,High Performance,Medium
3324,Heater,1946,7.55,1,8,High Performance,Medium
3325,Washing Machine,661,1.31,8,9,Balanced,High
3326,Washing Machine,904,0.5,6,6,High Performance,Low
3327,Heater,1955,5.47,18,23,High Performance,Medium
3328,Dishwasher,1766,5.56,7,12,High Performance,Low
3329,Fridge,177,4.22,23,3,Energy Saving,Medium
3330,Air Conditioner,1768,4.73,6,10,High Performance,Medium
3331,Heater,1310,7.7,7,14,High Performance,Medium
3332,Dishwasher,1757,6.78,18,0,Balanced,Low
3333,Fridge,199,7.51,16,23,High Performance,Low
3334,Dishwasher,1595,2.4,23,1,High Performance,High
3335,Microwave,887,4.91,23,3,Balanced,Medium
3336,Air Conditioner,2995,4.38,14,18,High Performance,Medium
3337,TV,303,3.48,14,17,High Performance,Low
3338,Dishwasher,1504,2.26,14,16,Balanced,Low
3339,Heater,1691,0.53,21,21,High Performance,Medium
3340,Dishwasher,1676,5.22,3,8,Energy Saving,Medium
3341,Computer,208,7.34,21,4,Energy Saving,Low
3342,Washing Machine,770,3.77,20,23,Balanced,High
3343,Washing Machine,837,7.51,13,20,High Performance,High
3344,Fridge,141,1.31,3,4,Balanced,Low
3345,Computer,344,1.63,4,5,Energy Saving,High
3346,TV,88,1.81,6,7,Energy Saving,High
3347,Fridge,125,3.6,17,20,Balanced,Medium
3348,Fridge,111,7.73,4,11,Energy Saving,Low
3349,Microwave,1196,3.13,16,19,Balanced,Low
3350,Washing Machine,654,3.0,15,18,Balanced,Low
3351,Heater,1320,7.24,20,3,Energy Saving,High
3352,Dishwasher,1443,4.27,8,12,Balanced,High
3353,Washing Machine,776,3.2,5,8,Energy Saving,Low
3354,Computer,235,7.27,5,12,Balanced,Low
3355,Fridge,113,7.22,15,22,Balanced,Medium
3356,TV,186,7.2,4,11,Balanced,Low
3357,Washing Machine,579,6.59,12,18,Energy Saving,Medium
3358,TV,210,2.55,22,0,Balanced,Low
3359,Computer,356,6.53,22,4,High Performance,High
3360,Fridge,173,5.27,8,13,High Performance,Low
3361,Microwave,1001,6.55,0,6,High Performance,Low
3362,Computer,212,5.71,11,16,Energy Saving,Low
3363,Fridge,102,7.31,3,10,Balanced,Low
3364,Fridge,156,6.33,5,11,Energy Saving,Medium
3365,Fridge,135,5.55,7,12,Energy Saving,Medium
3366,Air Conditioner,3013,5.23,11,16,Balanced,High
3367,Computer,233,1.24,22,23,Energy Saving,Medium
3368,Computer,238,5.72,18,23,Balanced,High
3369,Heater,1071,6.09,13,19,Energy Saving,Low
3370,TV,114,2.58,2,4,High Performance,Low
3371,TV,359,3.81,19,22,Energy Saving,High
3372,Fridge,171,7.32,10,17,Energy Saving,Medium
3373,Fridge,182,0.63,23,23,High Performance,High
3374,Computer,260,5.41,17,22,High Performance,Medium
3375,Dishwasher,1412,1.66,3,4,Energy Saving,High
3376,Microwave,1297,1.03,10,11,Balanced,High
3377,Dishwasher,1679,5.37,9,14,High Performance,Low
3378,Computer,340,7.4,6,13,Energy Saving,High
3379,Computer,283,5.71,20,1,Energy Saving,High
3380,Washing Machine,997,6.01,1,7,Energy Saving,High
3381,Computer,332,7.37,5,12,High Performance,Medium
3382,Computer,308,6.9,16,22,Energy Saving,Low
3383,TV,106,7.1,11,18,Energy Saving,High
3384,Fridge,138,3.58,21,0,Energy Saving,Medium
3385,Heater,1485,6.71,19,1,Balanced,High
3386,TV,102,2.14,13,15,High Performance,Medium
3387,Computer,327,1.25,5,6,Energy Saving,High
3388,Microwave,953,6.99,0,6,High Performance,Medium
3389,Dishwasher,1319,3.73,5,8,High Performance,Medium
3390,Fridge,109,0.87,6,6,Balanced,Low
3391,Fridge,192,4.15,6,10,Balanced,High
3392,Washing Machine,880,1.58,20,21,Balanced,High
3393,TV,66,4.99,17,21,Energy Saving,Low
3394,Dishwasher,1742,7.74,18,1,High Performance,Low
3395,Fridge,144,4.01,12,16,Energy Saving,High
3396,Air Conditioner,2922,3.49,20,23,High Performance,Low
3397,Heater,1939,1.49,18,19,High Performance,High
3398,Air Conditioner,2572,6.78,23,5,Balanced,Low
3399,Fridge,113,7.0,4,11,Balanced,Medium
3400,Fridge,132,3.82,18,21,Balanced,High
3401,Fridge,183,1.29,21,22,Energy Saving,Medium
3402,Computer,344,2.01,12,14,High Performance,Medium
3403,Microwave,819,7.19,10,17,Balanced,Medium
3404,Washing Machine,716,5.34,11,16,Energy Saving,Low
3405,TV,382,7.33,5,12,High Performance,Low
3406,TV,225,6.1,3,9,High Performance,Low
3407,Fridge,164,4.17,8,12,Energy Saving,Low
3408,TV,152,3.12,1,4,High Performance,High
3409,Microwave,1258,3.9,16,19,Energy Saving,Low
3410,Washing Machine,820,1.37,6,7,Balanced,High
3411,Microwave,957,0.96,11,11,Balanced,High
3412,Heater,1309,3.68,18,21,High Performance,Medium
3413,Computer,339,0.56,1,1,Balanced,Medium
3414,TV,179,3.25,8,11,Energy Saving,High
3415,Heater,1140,1.4,1,2,Balanced,Low
3416,Air Conditioner,1551,1.19,22,23,Energy Saving,High
3417,Fridge,156,5.77,7,12,High Performance,Medium
3418,Microwave,1468,6.72,11,17,Energy Saving,Low
3419,Computer,367,6.34,9,15,Balanced,Low
3420,TV,231,0.64,18,18,Energy Saving,High
3421,Dishwasher,1352,0.56,3,3,Energy Saving,Medium
3422,Computer,338,0.73,11,11,Energy Saving,Medium
3423,Air Conditioner,2282,6.94,18,0,Energy Saving,High
3424,TV,96,3.7,4,7,Balanced,High
3425,Fridge,134,3.09,4,7,Balanced,Medium
3426,Air Conditioner,2872,3.4,9,12,High Performance,Medium
3427,Air Conditioner,3143,2.91,22,0,Energy Saving,Medium
3428,Air Conditioner,3470,2.16,15,17,High Performance,Medium
3429,Computer,293,7.2,18,1,Balanced,Low
3430,Microwave,818,5.23,1,6,Energy Saving,Low
3431,Computer,369,1.36,10,11,Balanced,Low
3432,Heater,1781,0.89,3,3,Energy Saving,Low
3433,Air Conditioner,2612,6.83,10,16,Energy Saving,High
3434,Heater,1058,6.06,23,5,Balanced,High
3435,Computer,257,1.56,5,6,High Performance,Medium
3436,Dishwasher,1400,2.4,9,11,Energy Saving,High
3437,TV,389,2.57,4,6,Energy Saving,Low
3438,Fridge,120,4.6,8,12,Balanced,High
3439,TV,148,3.66,22,1,Balanced,Medium
3440,TV,201,1.61,6,7,High Performance,Low
3441,Computer,270,3.2,16,19,High Performance,High
3442,TV,341,3.69,23,2,Balanced,Medium
3443,Heater,1344,2.5,6,8,High Performance,Medium
3444,Heater,1215,0.85,19,19,High Performance,High
3445,Fridge,162,6.74,7,13,Balanced,Low
3446,Heater,1683,4.48,5,9,Balanced,Low
3447,Dishwasher,1324,3.99,19,22,Balanced,Medium
3448,Fridge,193,1.02,16,17,High Performance,High
3449,Washing Machine,898,7.87,14,21,Energy Saving,Medium
3450,Fridge,189,2.43,5,7,Balanced,Medium
3451,Microwave,1480,3.87,4,7,Balanced,High
3452,Computer,341,2.02,2,4,Energy Saving,High
3453,Washing Machine,640,5.48,12,17,Balanced,High
3454,Computer,262,4.82,2,6,Balanced,High
3455,Air Conditioner,1925,5.67,5,10,High Performance,Medium
3456,Computer,400,2.21,2,4,High Performance,Low
3457,Fridge,187,7.61,9,16,Energy Saving,High
3458,Dishwasher,1311,7.59,12,19,Balanced,Low
3459,Heater,1981,1.1,7,8,Energy Saving,High
3460,Heater,2497,1.29,20,21,Balanced,Low
3461,Fridge,140,4.55,21,1,Balanced,Medium
3462,Microwave,1138,6.37,11,17,High Performance,Medium
3463,TV,331,3.23,11,14,Balanced,Medium
3464,TV,248,7.79,11,18,Energy Saving,High
3465,Heater,1571,1.86,13,14,Balanced,High
3466,Computer,293,7.37,14,21,High Performance,High
3467,Dishwasher,1559,2.71,17,19,Balanced,High
