Tariff_ID,Timestamp,Tariff_Rate,Tariff_Type,TOU_Period_Start,TOU_Period_End,Weather_Conditions,Grid_Load (MW),Forecasted_Tariff_Rate,Renewable_Energy_Contribution (%)
2652,2024-10-17 10:28:07.680,0.17,Off-Peak,07:28:07.680000,15:28:07.680000,Partly Cloudy,1524,0.18,57
2653,2024-10-17 10:37:03.360,0.08,Peak,05:37:03.360000,13:37:03.360000,Sunny,901,0.07,55
2654,2024-10-17 10:45:59.040,0.06,Off-Peak,07:45:59.040000,11:45:59.040000,Cloudy,995,0.05,21
2655,2024-10-17 10:54:54.720,0.19,Peak,05:54:54.720000,11:54:54.720000,Sunny,1127,0.18,16
2656,2024-10-17 11:03:50.400,0.05,Off-Peak,11:03:50.400000,16:03:50.400000,Clear,1973,0.06,57
2657,2024-10-17 11:12:46.080,0.2,Mid-Peak,09:12:46.080000,12:12:46.080000,Rainy,1698,0.19,27
2658,2024-10-17 11:21:41.760,0.17,Super Off-Peak,08:21:41.760000,16:21:41.760000,Windy,1938,0.16,12
2659,2024-10-17 11:30:37.440,0.17,Peak,07:30:37.440000,15:30:37.440000,Partly Cloudy,1381,0.18,13
2660,2024-10-17 11:39:33.120,0.13,Super Off-Peak,09:39:33.120000,14:39:33.120000,Cloudy,1362,0.14,22
2661,2024-10-17 11:48:28.800,0.06,Peak,06:48:28.800000,15:48:28.800000,Rainy,1381,0.06,20
2662,2024-10-17 11:57:24.480,0.05,Off-Peak,10:57:24.480000,17:57:24.480000,Rainy,1385,0.04,38
2663,2024-10-17 12:06:20.160,0.11,Mid-Peak,07:06:20.160000,15:06:20.160000,Cloudy,846,0.1,50
2664,2024-10-17 12:15:15.840,0.2,Super Off-Peak,06:15:15.840000,15:15:15.840000,Clear,1566,0.21,52
2665,2024-10-17 12:24:11.520,0.15,Peak,11:24:11.520000,14:24:11.520000,Clear,1567,0.15,12
2666,2024-10-17 12:33:07.200,0.13,Super Off-Peak,12:33:07.200000,15:33:07.200000,Rainy,1135,0.12,29
2667,2024-10-17 12:42:02.880,0.09,Off-Peak,11:42:02.880000,15:42:02.880000,Sunny,1093,0.09,18
2668,2024-10-17 12:50:58.560,0.09,Mid-Peak,07:50:58.560000,14:50:58.560000,Cloudy,1900,0.09,20
2669,2024-10-17 12:59:54.240,0.18,Super Off-Peak,10:59:54.240000,13:59:54.240000,Sunny,874,0.17,36
2670,2024-10-17 13:08:49.920,0.16,Off-Peak,08:08:49.920000,18:08:49.920000,Sunny,1402,0.16,27
2671,2024-10-17 13:17:45.600,0.14,Mid-Peak,08:17:45.600000,19:17:45.600000,Clear,912,0.15,34
2672,2024-10-17 13:26:41.280,0.18,Super Off-Peak,09:26:41.280000,18:26:41.280000,Cloudy,1018,0.18,48
2673,2024-10-17 13:35:36.960,0.05,Off-Peak,11:35:36.960000,18:35:36.960000,Windy,1504,0.03,30
2674,2024-10-17 13:44:32.640,0.16,Off-Peak,11:44:32.640000,19:44:32.640000,Sunny,1308,0.17,27
2675,2024-10-17 13:53:28.320,0.09,Mid-Peak,13:53:28.320000,14:53:28.320000,Rainy,1832,0.1,38
2676,2024-10-17 14:02:24.000,0.06,Super Off-Peak,08:02:24,19:02:24,Rainy,1741,0.07,26
2677,2024-10-17 14:11:19.680,0.06,Off-Peak,14:11:19.680000,19:11:19.680000,Cloudy,1544,0.06,38
2678,2024-10-17 14:20:15.360,0.17,Off-Peak,14:20:15.360000,18:20:15.360000,Windy,1224,0.18,50
2679,2024-10-17 14:29:11.040,0.16,Off-Peak,08:29:11.040000,18:29:11.040000,Clear,1887,0.17,36
2680,2024-10-17 14:38:06.720,0.15,Mid-Peak,12:38:06.720000,18:38:06.720000,Windy,866,0.15,26
2681,2024-10-17 14:47:02.400,0.06,Off-Peak,10:47:02.400000,20:47:02.400000,Partly Cloudy,961,0.04,50
2682,2024-10-17 14:55:58.080,0.13,Peak,11:55:58.080000,15:55:58.080000,Partly Cloudy,1128,0.14,10
2683,2024-10-17 15:04:53.760,0.12,Off-Peak,11:04:53.760000,20:04:53.760000,Partly Cloudy,1462,0.11,28
2684,2024-10-17 15:13:49.440,0.19,Mid-Peak,09:13:49.440000,16:13:49.440000,Windy,1271,0.19,59
2685,2024-10-17 15:22:45.120,0.07,Super Off-Peak,10:22:45.120000,16:22:45.120000,Rainy,1065,0.06,49
2686,2024-10-17 15:31:40.800,0.1,Off-Peak,09:31:40.800000,18:31:40.800000,Windy,1876,0.12,13
2687,2024-10-17 15:40:36.480,0.07,Mid-Peak,10:40:36.480000,16:40:36.480000,Sunny,868,0.08,30
2688,2024-10-17 15:49:32.160,0.1,Off-Peak,14:49:32.160000,19:49:32.160000,Clear,1713,0.08,17
2689,2024-10-17 15:58:27.840,0.07,Off-Peak,11:58:27.840000,20:58:27.840000,Rainy,1613,0.06,21
2690,2024-10-17 16:07:23.520,0.18,Mid-Peak,14:07:23.520000,19:07:23.520000,Windy,1482,0.16,31
2691,2024-10-17 16:16:19.200,0.11,Mid-Peak,16:16:19.200000,20:16:19.200000,Rainy,1768,0.11,45
2692,2024-10-17 16:25:14.880,0.19,Peak,16:25:14.880000,22:25:14.880000,Clear,1689,0.18,43
2693,2024-10-17 16:34:10.560,0.12,Mid-Peak,12:34:10.560000,22:34:10.560000,Windy,1984,0.13,45
2694,2024-10-17 16:43:06.240,0.13,Mid-Peak,15:43:06.240000,21:43:06.240000,Cloudy,1902,0.11,49
2695,2024-10-17 16:52:01.920,0.16,Peak,16:52:01.920000,20:52:01.920000,Clear,983,0.15,21
2696,2024-10-17 17:00:57.600,0.06,Mid-Peak,16:00:57.600000,22:00:57.600000,Sunny,966,0.07,50
2697,2024-10-17 17:09:53.280,0.14,Super Off-Peak,11:09:53.280000,22:09:53.280000,Partly Cloudy,1266,0.14,32
2698,2024-10-17 17:18:48.960,0.05,Off-Peak,15:18:48.960000,23:18:48.960000,Sunny,1829,0.03,10
2699,2024-10-17 17:27:44.640,0.1,Super Off-Peak,17:27:44.640000,22:27:44.640000,Sunny,1213,0.11,34
2700,2024-10-17 17:36:40.320,0.07,Off-Peak,17:36:40.320000,20:36:40.320000,Cloudy,1227,0.06,32
2701,2024-10-17 17:45:36.000,0.12,Mid-Peak,17:45:36,21:45:36,Clear,1802,0.13,57
2702,2024-10-17 17:54:31.680,0.2,Peak,17:54:31.680000,22:54:31.680000,Rainy,1237,0.22,39
2703,2024-10-17 18:03:27.360,0.17,Peak,16:03:27.360000,00:03:27.360000,Rainy,1233,0.18,33
2704,2024-10-17 18:12:23.040,0.12,Off-Peak,17:12:23.040000,00:12:23.040000,Windy,893,0.12,16
2705,2024-10-17 18:21:18.720,0.06,Mid-Peak,16:21:18.720000,19:21:18.720000,Partly Cloudy,1200,0.05,33
2706,2024-10-17 18:30:14.400,0.06,Off-Peak,15:30:14.400000,22:30:14.400000,Clear,1109,0.05,39
2707,2024-10-17 18:39:10.080,0.18,Super Off-Peak,18:39:10.080000,21:39:10.080000,Windy,1371,0.16,47
2708,2024-10-17 18:48:05.760,0.07,Off-Peak,16:48:05.760000,21:48:05.760000,Cloudy,1472,0.06,51
2709,2024-10-17 18:57:01.440,0.17,Mid-Peak,16:57:01.440000,20:57:01.440000,Cloudy,1442,0.18,59
2710,2024-10-17 19:05:57.120,0.15,Off-Peak,18:05:57.120000,01:05:57.120000,Sunny,1636,0.16,21
2711,2024-10-17 19:14:52.800,0.09,Super Off-Peak,16:14:52.800000,00:14:52.800000,Cloudy,1867,0.1,19
2712,2024-10-17 19:23:48.480,0.13,Super Off-Peak,13:23:48.480000,22:23:48.480000,Windy,1957,0.13,48
2713,2024-10-17 19:32:44.160,0.17,Off-Peak,18:32:44.160000,21:32:44.160000,Rainy,1040,0.16,31
2714,2024-10-17 19:41:39.840,0.16,Super Off-Peak,15:41:39.840000,01:41:39.840000,Rainy,824,0.17,52
2715,2024-10-17 19:50:35.520,0.14,Off-Peak,19:50:35.520000,21:50:35.520000,Partly Cloudy,1662,0.14,13
2716,2024-10-17 19:59:31.200,0.09,Super Off-Peak,13:59:31.200000,21:59:31.200000,Clear,978,0.08,57
2717,2024-10-17 20:08:26.880,0.13,Off-Peak,17:08:26.880000,02:08:26.880000,Rainy,878,0.14,42
2718,2024-10-17 20:17:22.560,0.07,Peak,17:17:22.560000,02:17:22.560000,Cloudy,1956,0.07,10
2719,2024-10-17 20:26:18.240,0.1,Super Off-Peak,15:26:18.240000,21:26:18.240000,Cloudy,981,0.09,22
2720,2024-10-17 20:35:13.920,0.14,Off-Peak,19:35:13.920000,23:35:13.920000,Rainy,986,0.14,31
2721,2024-10-17 20:44:09.600,0.08,Peak,15:44:09.600000,02:44:09.600000,Rainy,1364,0.08,46
2722,2024-10-17 20:53:05.280,0.17,Super Off-Peak,20:53:05.280000,21:53:05.280000,Windy,1342,0.16,51
2723,2024-10-17 21:02:00.960,0.09,Mid-Peak,16:02:00.960000,00:02:00.960000,Partly Cloudy,1546,0.08,21
2724,2024-10-17 21:10:56.640,0.15,Peak,19:10:56.640000,02:10:56.640000,Clear,1468,0.14,34
2725,2024-10-17 21:19:52.320,0.15,Peak,18:19:52.320000,00:19:52.320000,Clear,855,0.16,35
2726,2024-10-17 21:28:48.000,0.11,Off-Peak,17:28:48,01:28:48,Clear,1421,0.13,19
2727,2024-10-17 21:37:43.680,0.2,Super Off-Peak,21:37:43.680000,02:37:43.680000,Sunny,1580,0.22,34
2728,2024-10-17 21:46:39.360,0.06,Mid-Peak,20:46:39.360000,23:46:39.360000,Sunny,1122,0.05,17
2729,2024-10-17 21:55:35.040,0.19,Off-Peak,17:55:35.040000,23:55:35.040000,Sunny,1331,0.2,12
2730,2024-10-17 22:04:30.720,0.17,Super Off-Peak,22:04:30.720000,02:04:30.720000,Clear,1875,0.15,36
2731,2024-10-17 22:13:26.400,0.11,Off-Peak,22:13:26.400000,03:13:26.400000,Partly Cloudy,1771,0.12,35
2732,2024-10-17 22:22:22.080,0.13,Mid-Peak,21:22:22.080000,03:22:22.080000,Rainy,1993,0.15,55
2733,2024-10-17 22:31:17.760,0.19,Off-Peak,22:31:17.760000,01:31:17.760000,Rainy,1500,0.21,59
2734,2024-10-17 22:40:13.440,0.06,Mid-Peak,17:40:13.440000,23:40:13.440000,Rainy,1019,0.06,34
2735,2024-10-17 22:49:09.120,0.12,Peak,19:49:09.120000,03:49:09.120000,Rainy,1705,0.12,13
2736,2024-10-17 22:58:04.800,0.09,Mid-Peak,21:58:04.800000,03:58:04.800000,Sunny,1506,0.11,50
2737,2024-10-17 23:07:00.480,0.2,Mid-Peak,22:07:00.480000,02:07:00.480000,Partly Cloudy,1444,0.2,21
2738,2024-10-17 23:15:56.160,0.2,Mid-Peak,20:15:56.160000,00:15:56.160000,Windy,1890,0.2,53
2739,2024-10-17 23:24:51.840,0.09,Super Off-Peak,23:24:51.840000,00:24:51.840000,Windy,1909,0.09,24
2740,2024-10-17 23:33:47.520,0.09,Super Off-Peak,19:33:47.520000,00:33:47.520000,Rainy,1407,0.08,14
2741,2024-10-17 23:42:43.200,0.16,Off-Peak,19:42:43.200000,00:42:43.200000,Rainy,1083,0.15,52
2742,2024-10-17 23:51:38.880,0.17,Off-Peak,23:51:38.880000,03:51:38.880000,Windy,1924,0.16,13
2743,2024-10-18 00:00:34.560,0.05,Peak,21:00:34.560000,03:00:34.560000,Windy,997,0.05,45
2744,2024-10-18 00:09:30.240,0.11,Peak,20:09:30.240000,02:09:30.240000,Partly Cloudy,830,0.13,52
2745,2024-10-18 00:18:25.920,0.08,Mid-Peak,00:18:25.920000,05:18:25.920000,Cloudy,1621,0.1,18
2746,2024-10-18 00:27:21.600,0.07,Peak,18:27:21.600000,04:27:21.600000,Rainy,1208,0.09,28
2747,2024-10-18 00:36:17.280,0.06,Off-Peak,18:36:17.280000,02:36:17.280000,Cloudy,1038,0.06,18
2748,2024-10-18 00:45:12.960,0.06,Off-Peak,18:45:12.960000,02:45:12.960000,Cloudy,1744,0.06,36
2749,2024-10-18 00:54:08.640,0.18,Off-Peak,22:54:08.640000,04:54:08.640000,Partly Cloudy,1656,0.2,47
2750,2024-10-18 01:03:04.320,0.14,Super Off-Peak,00:03:04.320000,03:03:04.320000,Sunny,888,0.15,45
2751,2024-10-18 01:12:00.000,0.09,Peak,19:12:00,04:12:00,Clear,975,0.1,53
2752,2024-10-18 01:20:55.680,0.05,Peak,00:20:55.680000,03:20:55.680000,Rainy,1129,0.07,25
2753,2024-10-18 01:29:51.360,0.05,Mid-Peak,00:29:51.360000,04:29:51.360000,Clear,1160,0.04,52
2754,2024-10-18 01:38:47.040,0.19,Mid-Peak,22:38:47.040000,04:38:47.040000,Cloudy,1108,0.17,47
2755,2024-10-18 01:47:42.720,0.12,Super Off-Peak,22:47:42.720000,06:47:42.720000,Cloudy,1250,0.12,10
2756,2024-10-18 01:56:38.400,0.08,Peak,22:56:38.400000,03:56:38.400000,Partly Cloudy,1481,0.07,11
2757,2024-10-18 02:05:34.080,0.11,Peak,00:05:34.080000,06:05:34.080000,Sunny,1485,0.1,10
2758,2024-10-18 02:14:29.760,0.18,Super Off-Peak,21:14:29.760000,03:14:29.760000,Windy,1090,0.17,52
2759,2024-10-18 02:23:25.440,0.15,Mid-Peak,23:23:25.440000,07:23:25.440000,Rainy,822,0.15,15
2760,2024-10-18 02:32:21.120,0.15,Off-Peak,22:32:21.120000,04:32:21.120000,Clear,861,0.17,35
2761,2024-10-18 02:41:16.800,0.16,Mid-Peak,00:41:16.800000,05:41:16.800000,Sunny,955,0.15,30
2762,2024-10-18 02:50:12.480,0.12,Peak,20:50:12.480000,07:50:12.480000,Sunny,1639,0.12,37
2763,2024-10-18 02:59:08.160,0.17,Off-Peak,23:59:08.160000,08:59:08.160000,Sunny,1082,0.17,39
2764,2024-10-18 03:08:03.840,0.19,Peak,21:08:03.840000,04:08:03.840000,Clear,1600,0.19,51
2765,2024-10-18 03:16:59.520,0.09,Peak,21:16:59.520000,09:16:59.520000,Cloudy,1077,0.07,43
2766,2024-10-18 03:25:55.200,0.19,Super Off-Peak,21:25:55.200000,04:25:55.200000,Clear,1881,0.2,15
2767,2024-10-18 03:34:50.880,0.16,Off-Peak,23:34:50.880000,05:34:50.880000,Partly Cloudy,1612,0.16,22
2768,2024-10-18 03:43:46.560,0.11,Mid-Peak,01:43:46.560000,08:43:46.560000,Clear,1547,0.13,28
2769,2024-10-18 03:52:42.240,0.19,Mid-Peak,01:52:42.240000,05:52:42.240000,Rainy,1469,0.18,58
2770,2024-10-18 04:01:37.920,0.06,Off-Peak,22:01:37.920000,07:01:37.920000,Clear,1809,0.05,55
2771,2024-10-18 04:10:33.600,0.08,Off-Peak,23:10:33.600000,08:10:33.600000,Sunny,1260,0.08,36
2772,2024-10-18 04:19:29.280,0.1,Off-Peak,03:19:29.280000,07:19:29.280000,Windy,1614,0.08,50
2773,2024-10-18 04:28:24.960,0.15,Mid-Peak,03:28:24.960000,10:28:24.960000,Windy,1854,0.15,47
2774,2024-10-18 04:37:20.640,0.19,Super Off-Peak,01:37:20.640000,08:37:20.640000,Sunny,1769,0.2,11
2775,2024-10-18 04:46:16.320,0.17,Mid-Peak,04:46:16.320000,06:46:16.320000,Partly Cloudy,1328,0.18,19
2776,2024-10-18 04:55:12.000,0.13,Super Off-Peak,03:55:12,07:55:12,Sunny,1511,0.13,32
2777,2024-10-18 05:04:07.680,0.2,Super Off-Peak,05:04:07.680000,08:04:07.680000,Windy,1886,0.18,51
2778,2024-10-18 05:13:03.360,0.19,Mid-Peak,01:13:03.360000,10:13:03.360000,Sunny,984,0.21,51
2779,2024-10-18 05:21:59.040,0.17,Super Off-Peak,05:21:59.040000,08:21:59.040000,Partly Cloudy,1420,0.15,51
2780,2024-10-18 05:30:54.720,0.2,Super Off-Peak,04:30:54.720000,08:30:54.720000,Sunny,1272,0.18,42
2781,2024-10-18 05:39:50.400,0.07,Mid-Peak,03:39:50.400000,06:39:50.400000,Clear,1104,0.07,49
2782,2024-10-18 05:48:46.080,0.1,Peak,02:48:46.080000,10:48:46.080000,Sunny,1538,0.11,60
2783,2024-10-18 05:57:41.760,0.07,Peak,04:57:41.760000,10:57:41.760000,Cloudy,1174,0.08,23
2784,2024-10-18 06:06:37.440,0.16,Off-Peak,04:06:37.440000,12:06:37.440000,Windy,1809,0.18,31
2785,2024-10-18 06:15:33.120,0.16,Super Off-Peak,05:15:33.120000,12:15:33.120000,Rainy,1102,0.16,35
2786,2024-10-18 06:24:28.800,0.12,Super Off-Peak,03:24:28.800000,07:24:28.800000,Windy,1944,0.14,32
2787,2024-10-18 06:33:24.480,0.2,Peak,00:33:24.480000,09:33:24.480000,Cloudy,856,0.18,33
2788,2024-10-18 06:42:20.160,0.07,Mid-Peak,04:42:20.160000,12:42:20.160000,Clear,832,0.07,46
2789,2024-10-18 06:51:15.840,0.1,Peak,05:51:15.840000,08:51:15.840000,Sunny,1815,0.12,53
2790,2024-10-18 07:00:11.520,0.07,Super Off-Peak,05:00:11.520000,09:00:11.520000,Clear,1027,0.08,50
2791,2024-10-18 07:09:07.200,0.13,Off-Peak,04:09:07.200000,09:09:07.200000,Sunny,1292,0.14,28
2792,2024-10-18 07:18:02.880,0.15,Peak,04:18:02.880000,08:18:02.880000,Partly Cloudy,1987,0.13,41
2793,2024-10-18 07:26:58.560,0.06,Peak,02:26:58.560000,10:26:58.560000,Sunny,1002,0.07,35
2794,2024-10-18 07:35:54.240,0.15,Super Off-Peak,05:35:54.240000,09:35:54.240000,Rainy,1247,0.16,17
2795,2024-10-18 07:44:49.920,0.11,Peak,07:44:49.920000,11:44:49.920000,Sunny,878,0.1,14
2796,2024-10-18 07:53:45.600,0.1,Peak,02:53:45.600000,08:53:45.600000,Clear,1030,0.1,17
2797,2024-10-18 08:02:41.280,0.15,Off-Peak,05:02:41.280000,14:02:41.280000,Cloudy,1710,0.13,44
2798,2024-10-18 08:11:36.960,0.12,Mid-Peak,05:11:36.960000,11:11:36.960000,Rainy,1422,0.11,38
2799,2024-10-18 08:20:32.640,0.05,Super Off-Peak,03:20:32.640000,09:20:32.640000,Sunny,1821,0.05,17
2800,2024-10-18 08:29:28.320,0.13,Mid-Peak,06:29:28.320000,11:29:28.320000,Rainy,1662,0.15,50
2801,2024-10-18 08:38:24.000,0.09,Super Off-Peak,03:38:24,12:38:24,Clear,1189,0.08,12
2802,2024-10-18 08:47:19.680,0.2,Peak,08:47:19.680000,13:47:19.680000,Sunny,922,0.19,56
2803,2024-10-18 08:56:15.360,0.11,Off-Peak,03:56:15.360000,14:56:15.360000,Sunny,1022,0.1,49
2804,2024-10-18 09:05:11.040,0.11,Peak,06:05:11.040000,15:05:11.040000,Cloudy,894,0.13,15
2805,2024-10-18 09:14:06.720,0.07,Off-Peak,04:14:06.720000,15:14:06.720000,Sunny,1418,0.09,34
2806,2024-10-18 09:23:02.400,0.14,Off-Peak,07:23:02.400000,13:23:02.400000,Cloudy,1430,0.15,25
2807,2024-10-18 09:31:58.080,0.15,Off-Peak,06:31:58.080000,13:31:58.080000,Windy,1533,0.16,14
2808,2024-10-18 09:40:53.760,0.06,Peak,06:40:53.760000,14:40:53.760000,Sunny,1749,0.06,23
2809,2024-10-18 09:49:49.440,0.14,Super Off-Peak,06:49:49.440000,13:49:49.440000,Clear,1363,0.13,25
2810,2024-10-18 09:58:45.120,0.11,Peak,09:58:45.120000,11:58:45.120000,Cloudy,1888,0.12,18
2811,2024-10-18 10:07:40.800,0.19,Peak,10:07:40.800000,12:07:40.800000,Cloudy,1932,0.18,13
2812,2024-10-18 10:16:36.480,0.13,Mid-Peak,07:16:36.480000,11:16:36.480000,Rainy,1635,0.12,31
2813,2024-10-18 10:25:32.160,0.17,Mid-Peak,07:25:32.160000,13:25:32.160000,Cloudy,1585,0.18,14
2814,2024-10-18 10:34:27.840,0.05,Mid-Peak,08:34:27.840000,15:34:27.840000,Partly Cloudy,809,0.06,55
2815,2024-10-18 10:43:23.520,0.11,Super Off-Peak,07:43:23.520000,11:43:23.520000,Sunny,1819,0.13,54
2816,2024-10-18 10:52:19.200,0.08,Off-Peak,10:52:19.200000,16:52:19.200000,Sunny,1059,0.09,25
2817,2024-10-18 11:01:14.880,0.1,Mid-Peak,11:01:14.880000,15:01:14.880000,Clear,958,0.1,37
2818,2024-10-18 11:10:10.560,0.14,Super Off-Peak,07:10:10.560000,17:10:10.560000,Partly Cloudy,1723,0.14,16
2819,2024-10-18 11:19:06.240,0.14,Peak,08:19:06.240000,13:19:06.240000,Clear,804,0.15,31
2820,2024-10-18 11:28:01.920,0.09,Off-Peak,11:28:01.920000,13:28:01.920000,Sunny,1365,0.09,14
2821,2024-10-18 11:36:57.600,0.16,Mid-Peak,08:36:57.600000,17:36:57.600000,Partly Cloudy,1241,0.15,21
2822,2024-10-18 11:45:53.280,0.19,Mid-Peak,07:45:53.280000,16:45:53.280000,Sunny,1980,0.19,14
2823,2024-10-18 11:54:48.960,0.17,Peak,06:54:48.960000,13:54:48.960000,Windy,1479,0.15,42
2824,2024-10-18 12:03:44.640,0.11,Peak,09:03:44.640000,18:03:44.640000,Partly Cloudy,1238,0.1,16
2825,2024-10-18 12:12:40.320,0.17,Peak,07:12:40.320000,15:12:40.320000,Sunny,1152,0.15,53
2826,2024-10-18 12:21:36.000,0.14,Off-Peak,09:21:36,15:21:36,Clear,1554,0.13,51
2827,2024-10-18 12:30:31.680,0.13,Super Off-Peak,06:30:31.680000,17:30:31.680000,Windy,1115,0.13,28
2828,2024-10-18 12:39:27.360,0.05,Mid-Peak,12:39:27.360000,14:39:27.360000,Windy,837,0.05,16
2829,2024-10-18 12:48:23.040,0.1,Super Off-Peak,07:48:23.040000,18:48:23.040000,Windy,820,0.09,29
2830,2024-10-18 12:57:18.720,0.11,Peak,09:57:18.720000,18:57:18.720000,Sunny,927,0.13,22
2831,2024-10-18 13:06:14.400,0.16,Off-Peak,10:06:14.400000,16:06:14.400000,Cloudy,1327,0.17,20
2832,2024-10-18 13:15:10.080,0.15,Off-Peak,12:15:10.080000,17:15:10.080000,Clear,1477,0.14,10
2833,2024-10-18 13:24:05.760,0.14,Mid-Peak,11:24:05.760000,15:24:05.760000,Rainy,1405,0.16,52
2834,2024-10-18 13:33:01.440,0.11,Mid-Peak,09:33:01.440000,18:33:01.440000,Partly Cloudy,1638,0.1,10
2835,2024-10-18 13:41:57.120,0.16,Super Off-Peak,09:41:57.120000,15:41:57.120000,Clear,955,0.17,44
2836,2024-10-18 13:50:52.800,0.18,Off-Peak,10:50:52.800000,16:50:52.800000,Clear,1127,0.2,17
2837,2024-10-18 13:59:48.480,0.12,Peak,10:59:48.480000,15:59:48.480000,Cloudy,1331,0.13,59
2838,2024-10-18 14:08:44.160,0.16,Off-Peak,09:08:44.160000,20:08:44.160000,Rainy,1345,0.17,29
2839,2024-10-18 14:17:39.840,0.2,Mid-Peak,11:17:39.840000,20:17:39.840000,Sunny,1418,0.22,47
2840,2024-10-18 14:26:35.520,0.19,Off-Peak,09:26:35.520000,17:26:35.520000,Cloudy,1306,0.19,46
2841,2024-10-18 14:35:31.200,0.06,Off-Peak,14:35:31.200000,18:35:31.200000,Partly Cloudy,1862,0.06,21
2842,2024-10-18 14:44:26.880,0.14,Super Off-Peak,09:44:26.880000,17:44:26.880000,Clear,1468,0.13,19
2843,2024-10-18 14:53:22.560,0.18,Peak,08:53:22.560000,19:53:22.560000,Cloudy,881,0.19,10
2844,2024-10-18 15:02:18.240,0.1,Super Off-Peak,10:02:18.240000,21:02:18.240000,Cloudy,1762,0.08,16
2845,2024-10-18 15:11:13.920,0.08,Peak,12:11:13.920000,21:11:13.920000,Sunny,1684,0.07,55
2846,2024-10-18 15:20:09.600,0.14,Mid-Peak,10:20:09.600000,20:20:09.600000,Partly Cloudy,1729,0.16,15
2847,2024-10-18 15:29:05.280,0.06,Peak,14:29:05.280000,17:29:05.280000,Rainy,1100,0.04,35
2848,2024-10-18 15:38:00.960,0.14,Mid-Peak,09:38:00.960000,16:38:00.960000,Cloudy,1514,0.15,42
2849,2024-10-18 15:46:56.640,0.06,Super Off-Peak,15:46:56.640000,17:46:56.640000,Partly Cloudy,1574,0.07,29
2850,2024-10-18 15:55:52.320,0.11,Mid-Peak,15:55:52.320000,21:55:52.320000,Sunny,1839,0.11,21
2851,2024-10-18 16:04:48.000,0.16,Mid-Peak,11:04:48,19:04:48,Windy,1794,0.17,51
2852,2024-10-18 16:13:43.680,0.06,Mid-Peak,14:13:43.680000,22:13:43.680000,Windy,974,0.07,32
2853,2024-10-18 16:22:39.360,0.19,Off-Peak,16:22:39.360000,22:22:39.360000,Partly Cloudy,1013,0.21,39
2854,2024-10-18 16:31:35.040,0.11,Peak,14:31:35.040000,19:31:35.040000,Sunny,1036,0.12,48
2855,2024-10-18 16:40:30.720,0.12,Off-Peak,15:40:30.720000,19:40:30.720000,Partly Cloudy,1615,0.13,40
2856,2024-10-18 16:49:26.400,0.09,Mid-Peak,16:49:26.400000,20:49:26.400000,Sunny,1005,0.09,48
2857,2024-10-18 16:58:22.080,0.12,Mid-Peak,11:58:22.080000,17:58:22.080000,Sunny,1926,0.14,12
2858,2024-10-18 17:07:17.760,0.12,Peak,14:07:17.760000,21:07:17.760000,Windy,877,0.11,15
2859,2024-10-18 17:16:13.440,0.08,Off-Peak,17:16:13.440000,22:16:13.440000,Sunny,1151,0.08,21
2860,2024-10-18 17:25:09.120,0.12,Peak,15:25:09.120000,22:25:09.120000,Clear,1719,0.1,48
2861,2024-10-18 17:34:04.800,0.15,Off-Peak,17:34:04.800000,19:34:04.800000,Clear,1016,0.15,45
2862,2024-10-18 17:43:00.480,0.16,Mid-Peak,17:43:00.480000,18:43:00.480000,Clear,1661,0.16,32
2863,2024-10-18 17:51:56.160,0.08,Off-Peak,16:51:56.160000,19:51:56.160000,Windy,1945,0.07,24
2864,2024-10-18 18:00:51.840,0.05,Super Off-Peak,15:00:51.840000,19:00:51.840000,Sunny,1592,0.06,10
2865,2024-10-18 18:09:47.520,0.14,Peak,17:09:47.520000,20:09:47.520000,Clear,1434,0.14,21
2866,2024-10-18 18:18:43.200,0.07,Peak,16:18:43.200000,20:18:43.200000,Windy,1636,0.07,56
2867,2024-10-18 18:27:38.880,0.13,Super Off-Peak,14:27:38.880000,21:27:38.880000,Windy,1942,0.14,37
2868,2024-10-18 18:36:34.560,0.15,Peak,17:36:34.560000,19:36:34.560000,Sunny,885,0.13,25
2869,2024-10-18 18:45:30.240,0.14,Mid-Peak,13:45:30.240000,22:45:30.240000,Clear,1881,0.13,36
2870,2024-10-18 18:54:25.920,0.17,Off-Peak,17:54:25.920000,20:54:25.920000,Sunny,949,0.16,12
2871,2024-10-18 19:03:21.600,0.07,Mid-Peak,14:03:21.600000,00:03:21.600000,Partly Cloudy,1034,0.07,30
2872,2024-10-18 19:12:17.280,0.19,Off-Peak,19:12:17.280000,21:12:17.280000,Cloudy,800,0.19,53
2873,2024-10-18 19:21:12.960,0.13,Peak,15:21:12.960000,22:21:12.960000,Clear,1758,0.14,12
2874,2024-10-18 19:30:08.640,0.18,Super Off-Peak,19:30:08.640000,22:30:08.640000,Partly Cloudy,1993,0.19,19
2875,2024-10-18 19:39:04.320,0.08,Peak,13:39:04.320000,23:39:04.320000,Sunny,1389,0.09,49
2876,2024-10-18 19:48:00.000,0.09,Off-Peak,18:48:00,20:48:00,Rainy,1647,0.07,41
2877,2024-10-18 19:56:55.680,0.06,Off-Peak,15:56:55.680000,21:56:55.680000,Partly Cloudy,1687,0.07,43
2878,2024-10-18 20:05:51.360,0.11,Mid-Peak,18:05:51.360000,01:05:51.360000,Clear,1377,0.12,21
2879,2024-10-18 20:14:47.040,0.15,Mid-Peak,20:14:47.040000,01:14:47.040000,Clear,1573,0.16,34
